trajectory,episode,step,base_reward,progress_reward,total_reward,object_height,grasped,success
expert,demo_103,10,0.056203202129708474,0.0,0.056203202129708474,0.8212633261342376,False,False
expert,demo_103,11,0.06700914864988992,0.0,0.06700914864988992,0.8212672634323244,False,False
expert,demo_103,12,0.07913957194589279,0.0,0.07913957194589279,0.8212692287803285,False,False
expert,demo_103,13,0.09159170067469698,0.0,0.09159170067469698,0.8212702101100133,False,False
expert,demo_103,14,0.10375211882789148,0.0,0.10375211882789148,0.8212707001791063,False,False
expert,demo_103,15,0.11604426486673514,0.0,0.11604426486673514,0.8212709449349457,False,False
expert,demo_103,16,0.1300679021337991,0.0,0.1300679021337991,0.8212710671783592,False,False
expert,demo_103,17,0.14888538264603018,0.0,0.14888538264603018,0.8212711282340556,False,False
expert,demo_103,18,0.17110335053274608,0.0,0.17110335053274608,0.821271158729226,False,False
expert,demo_103,19,0.19684372597804436,0.0,0.19684372597804436,0.8212711739605627,False,False
expert,demo_103,20,0.22768284559210616,0.0,0.22768284559210616,0.8212711815681334,False,False
expert,demo_103,21,0.2576340584631552,0.0,0.2576340584631552,0.8212711853678787,False,False
expert,demo_103,22,0.2844551062426379,0.0,0.2844551062426379,0.8212711872657348,False,False
expert,demo_103,23,0.3072562853339278,0.0,0.3072562853339278,0.8212281845618782,False,False
expert,demo_103,24,0.32135530249820554,0.0,0.32135530249820554,0.8205220718561524,False,False
expert,demo_103,25,0.32767048603753607,0.0,0.32767048603753607,0.8191938049571377,False,False
expert,demo_103,26,0.34072056833465947,0.0,0.34072056833465947,0.8198832654951869,False,False
expert,demo_103,27,0.3498783614483395,0.0,0.3498783614483395,0.8206316204673751,False,False
expert,demo_103,28,0.36062152179493906,0.0,0.36062152179493906,0.820971167708326,False,False
expert,demo_103,29,0.37332802559462946,0.0,0.37332802559462946,0.8211257446329332,False,False
expert,demo_103,30,0.38390760955674624,0.0,0.38390760955674624,0.8211995223978119,False,False
expert,demo_103,31,0.39557493254986786,0.0,0.39557493254986786,0.8212356245939685,False,False
expert,demo_103,32,0.4008605215965524,0.0,0.4008605215965524,0.8212534819022158,False,False
expert,demo_103,33,0.39803065840571544,0.0,0.39803065840571544,0.8212623587960769,False,False
expert,demo_103,34,0.39673785202038536,0.0,0.39673785202038536,0.8212667821140867,False,False
expert,demo_103,35,0.3982456004288579,0.0,0.3982456004288579,0.8206951105053235,False,False
expert,demo_103,36,0.4032941507568257,0.0,0.4032941507568257,0.8199462250156595,False,False
expert,demo_103,37,0.41158584286929506,0.0,0.41158584286929506,0.8195227682622405,False,False
expert,demo_103,38,0.5290865107773871,0.0,0.5290865107773871,0.8193543817611789,True,False
expert,demo_103,39,0.5308859983328814,0.0,0.5308859983328814,0.8194282313710288,True,False
expert,demo_103,40,0.5307805383790836,0.0,0.5307805383790836,0.8206204788546908,True,False
expert,demo_103,41,0.5304221265309551,0.0,0.5304221265309551,0.8227912855146283,True,False
expert,demo_103,42,0.5301868195531916,0.0,0.5301868195531916,0.8250198940766832,True,False
expert,demo_103,43,0.5299880877944213,0.0,0.5299880877944213,0.8270619871634886,True,False
expert,demo_103,44,0.5297988672191984,0.0,0.5297988672191984,0.8297670696955475,True,False
expert,demo_103,45,0.5296137667166947,0.1803244399254389,0.7099382066421336,0.8330218455863575,True,False
expert,demo_103,46,0.5294307326278663,0.37531244877745373,0.9047431814053201,0.8362169978496422,True,False
expert,demo_103,47,0.5292467358460967,0.3839448471935708,0.9131915830396675,0.839485640420607,True,False
expert,demo_103,48,1.0,0.06041826410353657,1.0604182641035367,0.8431347169889075,True,True
expert_summary,demo_103,48,14.047056373977314,1.0,15.047056373977314,0.8431347169889075,True,True
expert,demo_104,1,0.009481698681828564,0.0,0.009481698681828564,0.8197411941164081,False,False
expert,demo_104,2,0.009825024840133601,0.0,0.009825024840133601,0.8186283385153109,False,False
expert,demo_104,3,0.011679915370634545,0.0,0.011679915370634545,0.8199182394769194,False,False
expert,demo_104,4,0.014565818144888837,0.0,0.014565818144888837,0.8205311047519397,False,False
expert,demo_104,5,0.017677308646929388,0.0,0.017677308646929388,0.8208087972512011,False,False
expert,demo_104,6,0.020636712243786912,0.0,0.020636712243786912,0.8209408186111131,False,False
expert,demo_104,7,0.023823178560115583,0.0,0.023823178560115583,0.8210053137194935,False,False
expert,demo_104,8,0.0278509559548481,0.0,0.0278509559548481,0.8210371919624168,False,False
expert,demo_104,9,0.03349764625390975,0.0,0.03349764625390975,0.8210530335664107,False,False
expert,demo_104,10,0.04068550118092758,0.0,0.04068550118092758,0.8210609262172095,False,False
expert,demo_104,11,0.04933281879695281,0.0,0.04933281879695281,0.8210648634737483,False,False
expert,demo_104,12,0.06050104305548324,0.0,0.06050104305548324,0.8210668288010244,False,False
expert,demo_104,13,0.07473260062125339,0.0,0.07473260062125339,0.8210678101203617,False,False
expert,demo_104,14,0.09059906739213774,0.0,0.09059906739213774,0.8210683001842876,False,False
expert,demo_104,15,0.10556897444912537,0.0,0.10556897444912537,0.8210685449375467,False,False
expert,demo_104,16,0.12022300966809008,0.0,0.12022300966809008,0.8210686671796712,False,False
expert,demo_104,17,0.1341627929023745,0.0,0.1341627929023745,0.821068728234724,False,False
expert,demo_104,18,0.14820371761838874,0.0,0.14820371761838874,0.821068758729573,False,False
expert,demo_104,19,0.16287283945007905,0.0,0.16287283945007905,0.821068773960749,False,False
expert,demo_104,20,0.17718168298708104,0.0,0.17718168298708104,0.8210687815682393,False,False
expert,demo_104,21,0.19168951507354984,0.0,0.19168951507354984,0.8210687853679447,False,False
expert,demo_104,22,0.20721547748388378,0.0,0.20721547748388378,0.8210687872657806,False,False
expert,demo_104,23,0.22332046003849346,0.0,0.22332046003849346,0.8210687882136919,False,False
expert,demo_104,24,0.2407747206347678,0.0,0.2407747206347678,0.8210687886871446,False,False
expert,demo_104,25,0.26104197823689407,0.0,0.26104197823689407,0.8210687889236196,False,False
expert,demo_104,26,0.2807379193352422,0.0,0.2807379193352422,0.8210687890417318,False,False
expert,demo_104,27,0.2987371347222804,0.0,0.2987371347222804,0.8210687891007252,False,False
expert,demo_104,28,0.31536316897511013,0.0,0.31536316897511013,0.8210687891301905,False,False
expert,demo_104,29,0.330917774406782,0.0,0.330917774406782,0.8210687891449076,False,False
expert,demo_104,30,0.3462439939292279,0.0,0.3462439939292279,0.8210687891522584,False,False
expert,demo_104,31,0.3633701665016949,0.0,0.3633701665016949,0.82106878915593,False,False
expert,demo_104,32,0.3795407804150258,0.0,0.3795407804150258,0.8210687891577639,False,False
expert,demo_104,33,0.3923773844931222,0.0,0.3923773844931222,0.8210687891586798,False,False
expert,demo_104,34,0.4018907899191085,0.0,0.4018907899191085,0.8210687891591374,False,False
expert,demo_104,35,0.4070343973699922,0.0,0.4070343973699922,0.8210687891593657,False,False
expert,demo_104,36,0.40866834232910504,0.0,0.40866834232910504,0.8210687891594797,False,False
expert,demo_104,37,0.40881809153921284,0.0,0.40881809153921284,0.8210687891595367,False,False
expert,demo_104,38,0.4067260887712547,0.0,0.4067260887712547,0.8210687891595652,False,False
expert,demo_104,39,0.40824505888500917,0.0,0.40824505888500917,0.8210977133524184,False,False
expert,demo_104,40,0.41199389815044873,0.0,0.41199389815044873,0.821759580359407,False,False
expert,demo_104,41,0.5204065345025708,0.0,0.5204065345025708,0.8236467806877391,True,False
expert,demo_104,42,0.5202452903868909,0.0,0.5202452903868909,0.8282168103935086,True,False
expert,demo_104,43,0.5201075111587562,0.39458157701571966,0.9146890881744758,0.8347233479612151,True,False
expert,demo_104,44,1.0,0.6054184229842803,1.6054184229842803,0.843640179349343,True,True
expert_summary,demo_104,44,10.578568784077392,1.0,11.578568784077392,0.843640179349343,True,True
expert,demo_105,1,0.011320101620715839,0.0,0.011320101620715839,0.8195466796293868,False,False
expert,demo_105,2,0.010805316898412748,0.0,0.010805316898412748,0.8184338307837385,False,False
expert,demo_105,3,0.011125236020513284,0.0,0.011125236020513284,0.8197237357352494,False,False
expert,demo_105,4,0.011532072650053207,0.0,0.011532072650053207,0.8203366030726401,False,False
expert,demo_105,5,0.012157156364889083,0.0,0.012157156364889083,0.8206142964680093,False,False
expert,demo_105,6,0.01317122974228245,0.0,0.01317122974228245,0.8207463182315625,False,False
expert,demo_105,7,0.014618633756447489,0.0,0.014618633756447489,0.8208108135325372,False,False
expert,demo_105,8,0.0165155606171872,0.0,0.0165155606171872,0.8208426918696494,False,False
expert,demo_105,9,0.019091471323941473,0.0,0.019091471323941473,0.8208585335202193,False,False
expert,demo_105,10,0.022584377567906825,0.0,0.022584377567906825,0.8208664261941704,False,False
expert,demo_105,11,0.026937882408802582,0.0,0.026937882408802582,0.8208703634622471,False,False
expert,demo_105,12,0.031734819468386875,0.0,0.031734819468386875,0.8208723287952803,False,False
expert,demo_105,13,0.03667290402314391,0.0,0.03667290402314391,0.820873310117492,False,False
expert,demo_105,14,0.04194030054201776,0.0,0.04194030054201776,0.8208738001828533,False,False
expert,demo_105,15,0.047360370218959336,0.0,0.047360370218959336,0.8208740449368297,False,False
expert,demo_105,16,0.05285072693630087,0.0,0.05285072693630087,0.820874167179312,False,False
expert,demo_105,17,0.0585736904531609,0.0,0.0585736904531609,0.8208742282345436,False,False
expert,demo_105,18,0.06533740693997073,0.0,0.06533740693997073,0.820874258729482,False,False
expert,demo_105,19,0.07431335931123031,0.0,0.07431335931123031,0.8208742739607029,False,False
expert,demo_105,20,0.08549023097048887,0.0,0.08549023097048887,0.8208742815682156,False,False
expert,demo_105,21,0.09969018595269263,0.0,0.09969018595269263,0.820874285367932,False,False
expert,demo_105,22,0.11783203465166592,0.0,0.11783203465166592,0.8208742872657738,False,False
expert,demo_105,23,0.13884496518348147,0.0,0.13884496518348147,0.8208742882136876,False,False
expert,demo_105,24,0.16233731567323176,0.0,0.16233731567323176,0.8208742886871414,False,False
expert,demo_105,25,0.18496615257667087,0.0,0.18496615257667087,0.8208742889236175,False,False
expert,demo_105,26,0.20370790746741096,0.0,0.20370790746741096,0.82087428904173,False,False
expert,demo_105,27,0.2196381717353515,0.0,0.2196381717353515,0.8208742891007236,False,False
expert,demo_105,28,0.2337061540216566,0.0,0.2337061540216566,0.8208742891301889,False,False
expert,demo_105,29,0.24840427911962498,0.0,0.24840427911962498,0.8208742891449059,False,False
expert,demo_105,30,0.25939976797470155,0.0,0.25939976797470155,0.8208742891522568,False,False
expert,demo_105,31,0.271716556387956,0.0,0.271716556387956,0.8208742891559284,False,False
expert,demo_105,32,0.28495053511604784,0.0,0.28495053511604784,0.8208742891577624,False,False
expert,demo_105,33,0.299016933591253,0.0,0.299016933591253,0.8208742891586782,False,False
expert,demo_105,34,0.3129505584151551,0.0,0.3129505584151551,0.8208742891591359,False,False
expert,demo_105,35,0.32422555237153416,0.0,0.32422555237153416,0.8208742891593641,False,False
expert,demo_105,36,0.33371231127852274,0.0,0.33371231127852274,0.8208742891594781,False,False
expert,demo_105,37,0.341815396768918,0.0,0.341815396768918,0.8208742891595352,False,False
expert,demo_105,38,0.3475820471965105,0.0,0.3475820471965105,0.8208742891595636,False,False
expert,demo_105,39,0.35269182083668066,0.0,0.35269182083668066,0.8208742891595778,False,False
expert,demo_105,40,0.3551928545119167,0.0,0.3551928545119167,0.8208742891595848,False,False
expert,demo_105,41,0.35343855298566484,0.0,0.35343855298566484,0.8201493514341406,False,False
expert,demo_105,42,0.3563836291535876,0.0,0.3563836291535876,0.8187464526687053,False,False
expert,demo_105,43,0.35405902956189567,0.0,0.35405902956189567,0.8195326095292192,False,False
expert,demo_105,44,0.3490390709907357,0.0,0.3490390709907357,0.8196852747730587,False,False
expert,demo_105,45,0.3501577691179941,0.0,0.3501577691179941,0.8200282298891631,False,False
expert,demo_105,46,0.35322306493651573,0.0,0.35322306493651573,0.8202944493605349,False,False
expert,demo_105,47,0.36440618971564964,0.0,0.36440618971564964,0.8220282306392667,False,False
expert,demo_105,48,0.3816292740911931,0.0,0.3816292740911931,0.8224206778997788,False,False
expert,demo_105,49,0.4925999648623994,0.0,0.4925999648623994,0.8271763742844241,True,False
expert,demo_105,50,0.4925901646936638,0.27202692823096214,0.7646170929246259,0.8335135919287977,True,False
expert,demo_105,51,1.0,0.7279730717690378,1.7279730717690378,0.8422190898447395,True,True
expert_summary,demo_105,51,10.604041058775094,1.0,11.604041058775094,0.8422190898447395,True,True
expert,demo_106,1,0.011950634076894869,0.0,0.011950634076894869,0.8201357343557966,False,False
expert,demo_106,2,0.012259525246369554,0.0,0.012259525246369554,0.8190228385528125,False,False
expert,demo_106,3,0.013786099690860629,0.0,0.013786099690860629,0.8203127393787947,False,False
expert,demo_106,4,0.015892029551336506,0.0,0.015892029551336506,0.8209256047071443,False,False
expert,demo_106,5,0.01878083397960845,0.0,0.01878083397960845,0.821203297229576,False,False
expert,demo_106,6,0.022764787945606494,0.0,0.022764787945606494,0.8213353186004488,False,False
expert,demo_106,7,0.0279443346090569,0.0,0.0279443346090569,0.8213998137141842,False,False
expert,demo_106,8,0.033702318937311175,0.0,0.033702318937311175,0.8214316919597551,False,False
expert,demo_106,9,0.03974445577386889,0.0,0.03974445577386889,0.8214475335650654,False,False
expert,demo_106,10,0.04588415098633823,0.0,0.04588415098633823,0.8214554262165221,False,False
expert,demo_106,11,0.05238165338660167,0.0,0.05238165338660167,0.8214593634733907,False,False
expert,demo_106,12,0.05930880768260567,0.0,0.05930880768260567,0.8214613288008319,False,False
expert,demo_106,13,0.06707305849658339,0.0,0.06707305849658339,0.8214623101202526,False,False
expert,demo_106,14,0.07674092874153032,0.0,0.07674092874153032,0.8214628001842196,False,False
expert,demo_106,15,0.08762843262621227,0.0,0.08762843262621227,0.8214630449374997,False,False
expert,demo_106,16,0.10081883537710566,0.0,0.10081883537710566,0.8214631671796344,False,False
expert,demo_106,17,0.11582960726019924,0.0,0.11582960726019924,0.8214632282346926,False,False
expert,demo_106,18,0.13162083829152335,0.0,0.13162083829152335,0.8214632587295443,False,False
expert,demo_106,19,0.1479970221946367,0.0,0.1479970221946367,0.8214632739607215,False,False
expert,demo_106,20,0.16413033471495506,0.0,0.16413033471495506,0.8214632815682128,False,False
expert,demo_106,21,0.1790855454223118,0.0,0.1790855454223118,0.8214632853679188,False,False
expert,demo_106,22,0.1946696343403451,0.0,0.1946696343403451,0.8214632872657547,False,False
expert,demo_106,23,0.21051629344559974,0.0,0.21051629344559974,0.821463288213666,False,False
expert,demo_106,24,0.2283363709234888,0.0,0.2283363709234888,0.8214632886871187,False,False
expert,demo_106,25,0.24815976633715509,0.0,0.24815976633715509,0.8214632889235938,False,False
expert,demo_106,26,0.269795937854736,0.0,0.269795937854736,0.821463289041706,False,False
expert,demo_106,27,0.28929981802261756,0.0,0.28929981802261756,0.8214632891006994,False,False
expert,demo_106,28,0.30574877020134233,0.0,0.30574877020134233,0.8214632891301648,False,False
expert,demo_106,29,0.32061175202582626,0.0,0.32061175202582626,0.8214632891448818,False,False
expert,demo_106,30,0.3347607768596615,0.0,0.3347607768596615,0.8214632891522327,False,False
expert,demo_106,31,0.3476308033163266,0.0,0.3476308033163266,0.8214632891559042,False,False
expert,demo_106,32,0.3594594168444856,0.0,0.3594594168444856,0.8214632891577381,False,False
expert,demo_106,33,0.37225485456200114,0.0,0.37225485456200114,0.821463289158654,False,False
expert,demo_106,34,0.3860610642584143,0.0,0.3860610642584143,0.8214632891591116,False,False
expert,demo_106,35,0.40275452734460027,0.0,0.40275452734460027,0.8214632891593399,False,False
expert,demo_106,36,0.4170192879771074,0.0,0.4170192879771074,0.8214632891594539,False,False
expert,demo_106,37,0.41991453891405467,0.0,0.41991453891405467,0.821463289159511,False,False
expert,demo_106,38,0.40861818219697504,0.0,0.40861818219697504,0.8214632891595394,False,False
expert,demo_106,39,0.39495495172204953,0.0,0.39495495172204953,0.8211688239694854,False,False
expert,demo_106,40,0.3910777764374787,0.0,0.3910777764374787,0.8206208785673959,False,False
expert,demo_106,41,0.3931966578766535,0.0,0.3931966578766535,0.8207682697072555,False,False
expert,demo_106,42,0.3995478043297743,0.0,0.3995478043297743,0.8209755756743158,False,False
expert,demo_106,43,0.5165195672478287,0.0,0.5165195672478287,0.8243329693050904,True,False
expert,demo_106,44,0.5166186932612853,0.0,0.5166186932612853,0.8307076087007742,True,False
expert,demo_106,45,1.0,1.0,2.0,0.8401495658768665,True,True
expert_summary,demo_106,45,10.552851481291325,1.0,11.552851481291325,0.8401495658768665,True,True
expert,demo_107,1,0.014232705908958296,0.0,0.014232705908958296,0.8189625535811886,False,False
expert,demo_107,2,0.01561409000693898,0.0,0.01561409000693898,0.8178496581083372,False,False
expert,demo_107,3,0.01873283617969602,0.0,0.01873283617969602,0.819139548888293,False,False
expert,demo_107,4,0.022214728453350683,0.0,0.022214728453350683,0.8197524089730256,False,False
expert,demo_107,5,0.02610741977959568,0.0,0.02610741977959568,0.8200300992179768,False,False
expert,demo_107,6,0.030523270057064393,0.0,0.030523270057064393,0.8201621195636465,False,False
expert,demo_107,7,0.03520292806031665,0.0,0.03520292806031665,0.820226614188454,False,False
expert,demo_107,8,0.039910988236855,0.0,0.039910988236855,0.8202584921950069,False,False
expert,demo_107,9,0.04500862057815011,0.0,0.04500862057815011,0.8202743336821651,False,False
expert,demo_107,10,0.05004917689729149,0.0,0.05004917689729149,0.8202822262749085,False,False
expert,demo_107,11,0.05540119133508324,0.0,0.05540119133508324,0.8202861635025266,False,False
expert,demo_107,12,0.061073473307602474,0.0,0.061073473307602474,0.8202881288153777,False,False
expert,demo_107,13,0.06806216014492437,0.0,0.06806216014492437,0.8202891101275155,False,False
expert,demo_107,14,0.07695719670339743,0.0,0.07695719670339743,0.8202896001878468,False,False
expert,demo_107,15,0.08661652853527593,0.0,0.08661652853527593,0.8202898449393112,False,False
expert,demo_107,16,0.09611328170728796,0.0,0.09611328170728796,0.8202899671805393,False,False
expert,demo_107,17,0.10552334856093828,0.0,0.10552334856093828,0.8202900282351444,False,False
expert,demo_107,18,0.11569453914464074,0.0,0.11569453914464074,0.8202900587297697,False,False
expert,demo_107,19,0.12711551092704562,0.0,0.12711551092704562,0.8202900739608341,False,False
expert,demo_107,20,0.14049172490240783,0.0,0.14049172490240783,0.820290081568269,False,False
expert,demo_107,21,0.1539275743143105,0.0,0.1539275743143105,0.8202900853679466,False,False
expert,demo_107,22,0.16709969305316066,0.0,0.16709969305316066,0.8202900872657688,False,False
expert,demo_107,23,0.18019251375163461,0.0,0.18019251375163461,0.8202900882136732,False,False
expert,demo_107,24,0.19372143977326434,0.0,0.19372143977326434,0.8202900886871223,False,False
expert,demo_107,25,0.2060838262755813,0.0,0.2060838262755813,0.8202900889235956,False,False
expert,demo_107,26,0.2151076656920329,0.0,0.2151076656920329,0.8202900890417069,False,False
expert,demo_107,27,0.22306307685157,0.0,0.22306307685157,0.8202900891006997,False,False
expert,demo_107,28,0.23319796480389696,0.0,0.23319796480389696,0.820290089130165,False,False
expert,demo_107,29,0.24657534718314178,0.0,0.24657534718314178,0.8202900891448819,False,False
expert,demo_107,30,0.26262377290124944,0.0,0.26262377290124944,0.8202900891522327,False,False
expert,demo_107,31,0.27859483208547525,0.0,0.27859483208547525,0.8202900891559042,False,False
expert,demo_107,32,0.291463371814939,0.0,0.291463371814939,0.8202900891577382,False,False
expert,demo_107,33,0.30284807821120985,0.0,0.30284807821120985,0.820290089158654,False,False
expert,demo_107,34,0.3133259083898167,0.0,0.3133259083898167,0.8202900891591116,False,False
expert,demo_107,35,0.32544809374517564,0.0,0.32544809374517564,0.8202900891593399,False,False
expert,demo_107,36,0.3381713215646632,0.0,0.3381713215646632,0.8202900891594539,False,False
expert,demo_107,37,0.3494964919968107,0.0,0.3494964919968107,0.820290089159511,False,False
expert,demo_107,38,0.3593797755755373,0.0,0.3593797755755373,0.8202900891595394,False,False
expert,demo_107,39,0.36567549675289157,0.0,0.36567549675289157,0.8202900891595536,False,False
expert,demo_107,40,0.36855706327119997,0.0,0.36855706327119997,0.8202900891595606,False,False
expert,demo_107,41,0.36864683000227677,0.0,0.36864683000227677,0.820290089159564,False,False
expert,demo_107,42,0.3675392366961544,0.0,0.3675392366961544,0.820422216542334,False,False
expert,demo_107,43,0.3678772695724064,0.0,0.3678772695724064,0.820401308424979,False,False
expert,demo_107,44,0.3684370020898678,0.0,0.3684370020898678,0.8203535678157139,False,False
expert,demo_107,45,0.36875436365500225,0.0,0.36875436365500225,0.8203084654064121,False,False
expert,demo_107,46,0.3691484008822534,0.0,0.3691484008822534,0.8202719193082134,False,False
expert,demo_107,47,0.36915235956619435,0.0,0.36915235956619435,0.8202323290998124,False,False
expert,demo_107,48,0.36907109646220787,0.0,0.36907109646220787,0.820236720264873,False,False
expert,demo_107,49,0.37113045023421976,0.0,0.37113045023421976,0.8202627294737415,False,False
expert,demo_107,50,0.3761033038394284,0.0,0.3761033038394284,0.820533228250841,False,False
expert,demo_107,51,0.3849671959558835,0.0,0.3849671959558835,0.8211901992272089,False,False
expert,demo_107,52,0.40059235436057244,0.0,0.40059235436057244,0.8210508373335547,False,False
expert,demo_107,53,0.4121145400734253,0.0,0.4121145400734253,0.8211259861277928,False,False
expert,demo_107,54,0.5270312314181967,0.0,0.5270312314181967,0.8224575732250475,True,False
expert,demo_107,55,0.5272061862224007,0.0,0.5272061862224007,0.8254804716070822,True,False
expert,demo_107,56,0.52739846139363,0.0,0.52739846139363,0.8297523639960682,True,False
expert,demo_107,57,0.5275224861821705,0.5753954589406096,1.1029179451227802,0.835968649130804,True,False
expert,demo_107,58,1.0,0.4246045410593904,1.4246045410593904,0.84480039943459,True,True
expert_summary,demo_107,58,14.607891796040676,1.0,15.607891796040676,0.84480039943459,True,True
expert,demo_108,1,0.009893585729206004,0.0,0.009893585729206004,0.8197842099340185,False,False
expert,demo_108,2,0.01013570110536182,0.0,0.01013570110536182,0.8186713279444585,False,False
expert,demo_108,3,0.01098742865182187,0.0,0.01098742865182187,0.8199612342586274,False,False
expert,demo_108,4,0.011906878342651743,0.0,0.011906878342651743,0.8205741024097818,False,False
expert,demo_108,5,0.01289046479581341,0.0,0.01289046479581341,0.8208517961585838,False,False
expert,demo_108,6,0.014075610275993059,0.0,0.014075610275993059,0.8209838180816437,False,False
expert,demo_108,7,0.015789153174949444,0.0,0.015789153174949444,0.8210483134587421,False,False
expert,demo_108,8,0.018322317073214793,0.0,0.018322317073214793,0.8210801918330591,False,False
expert,demo_108,9,0.021621332510153104,0.0,0.021621332510153104,0.8210960335020071,False,False
expert,demo_108,10,0.02562985586732057,0.0,0.02562985586732057,0.8211039261850842,False,False
expert,demo_108,11,0.030258333299589303,0.0,0.030258333299589303,0.821107863457704,False,False
expert,demo_108,12,0.03586789857083926,0.0,0.03586789857083926,0.8211098287930018,False,False
expert,demo_108,13,0.042792267205291314,0.0,0.042792267205291314,0.821110810116343,False,False
expert,demo_108,14,0.05132915549408176,0.0,0.05132915549408176,0.8211113001822679,False,False
expert,demo_108,15,0.06091263269893011,0.0,0.06091263269893011,0.8211115449365253,False,False
expert,demo_108,16,0.07141163061883112,0.0,0.07141163061883112,0.821111667179148,False,False
expert,demo_108,17,0.08297867218331505,0.0,0.08297867218331505,0.8211117282344497,False,False
expert,demo_108,18,0.0954551598490594,0.0,0.0954551598490594,0.8211117587294228,False,False
expert,demo_108,19,0.10849918808629565,0.0,0.10849918808629565,0.821111773960661,False,False
expert,demo_108,20,0.12298768099288418,0.0,0.12298768099288418,0.8211117815681823,False,False
expert,demo_108,21,0.14002013783559597,0.0,0.14002013783559597,0.8211117853679035,False,False
expert,demo_108,22,0.1582380691163934,0.0,0.1582380691163934,0.8211117872657471,False,False
expert,demo_108,23,0.1767035846647312,0.0,0.1767035846647312,0.8211117882136618,False,False
expert,demo_108,24,0.19511607290475452,0.0,0.19511607290475452,0.8211117886871168,False,False
expert,demo_108,25,0.21177034365962188,0.0,0.21177034365962188,0.8211117889235929,False,False
expert,demo_108,26,0.2291511389140889,0.0,0.2291511389140889,0.8211117890417055,False,False
expert,demo_108,27,0.25443685142657013,0.0,0.25443685142657013,0.821111789100699,False,False
expert,demo_108,28,0.2829332859548236,0.0,0.2829332859548236,0.8211117891301644,False,False
expert,demo_108,29,0.3124795964231213,0.0,0.3124795964231213,0.8211117891448815,False,False
expert,demo_108,30,0.340578507755593,0.0,0.340578507755593,0.8211117891522325,False,False
expert,demo_108,31,0.364735516677803,0.0,0.364735516677803,0.8211117891559041,False,False
expert,demo_108,32,0.38488598309364785,0.0,0.38488598309364785,0.8211117891577381,False,False
expert,demo_108,33,0.40465776063051834,0.0,0.40465776063051834,0.8211117891586539,False,False
expert,demo_108,34,0.41388243478788933,0.0,0.41388243478788933,0.8211117891591115,False,False
expert,demo_108,35,0.4082579854626338,0.0,0.4082579854626338,0.8208193793651645,False,False
expert,demo_108,36,0.41201824368719264,0.0,0.41201824368719264,0.8206395756229743,False,False
expert,demo_108,37,0.5451477366427476,0.0,0.5451477366427476,0.8232348202655252,True,False
expert,demo_108,38,0.5445416558174709,0.08665239322961697,0.6311940490470879,0.8320788228703027,True,False
expert,demo_108,39,1.0,0.9133476067703831,1.9133476067703832,0.8427093009411627,True,True
expert_summary,demo_108,39,7.633299851980801,1.0,8.633299851980802,0.8427093009411627,True,True
expert,demo_109,1,0.009010030764448876,0.0,0.009010030764448876,0.8188232876387487,False,False
expert,demo_109,2,0.009736851663095297,0.0,0.009736851663095297,0.8177104238612106,False,False
expert,demo_109,3,0.01110325196838439,0.0,0.01110325196838439,0.819000332322168,False,False
expert,demo_109,4,0.012683247058764507,0.0,0.012683247058764507,0.8196132015396326,False,False
expert,demo_109,5,0.014881803212337945,0.0,0.014881803212337945,0.8198908957522782,False,False
expert,demo_109,6,0.017809043772137555,0.0,0.017809043772137555,0.8200229178845467,False,False
expert,demo_109,7,0.02117764058168831,0.0,0.02117764058168831,0.8200874133615745,False,False
expert,demo_109,8,0.024926899889323777,0.0,0.024926899889323777,0.8201192917848067,False,False
expert,demo_109,9,0.02931127205315567,0.0,0.02931127205315567,0.8201351334779632,False,False
expert,demo_109,10,0.03431640228973665,0.0,0.03431640228973665,0.8201430261730827,False,False
expert,demo_109,11,0.04015446925113044,0.0,0.04015446925113044,0.8201469634517088,False,False
expert,demo_109,12,0.04734153265019714,0.0,0.04734153265019714,0.8201489287900057,False,False
expert,demo_109,13,0.05539047683048073,0.0,0.05539047683048073,0.8201499101148455,False,False
expert,demo_109,14,0.06502212269460722,0.0,0.06502212269460722,0.8201504001815191,False,False
expert,demo_109,15,0.07530722552911534,0.0,0.07530722552911534,0.8201506449361508,False,False
expert,demo_109,16,0.08663287099554637,0.0,0.08663287099554637,0.8201507671789608,False,False
expert,demo_109,17,0.09870766235531414,0.0,0.09870766235531414,0.8201508282343564,False,False
expert,demo_109,18,0.1112890227267876,0.0,0.1112890227267876,0.8201508587293764,False,False
expert,demo_109,19,0.1250896827777735,0.0,0.1250896827777735,0.8201508739606378,False,False
expert,demo_109,20,0.13671348892363283,0.0,0.13671348892363283,0.8201508815681708,False,False
expert,demo_109,21,0.14727243739557921,0.0,0.14727243739557921,0.8201508853678975,False,False
expert,demo_109,22,0.15681587483018689,0.0,0.15681587483018689,0.8201508872657439,False,False
expert,demo_109,23,0.16669439755218002,0.0,0.16669439755218002,0.8201508882136607,False,False
expert,demo_109,24,0.17952838476755817,0.0,0.17952838476755817,0.8201508886871162,False,False
expert,demo_109,25,0.19296414050302008,0.0,0.19296414050302008,0.8201508889235926,False,False
expert,demo_109,26,0.20462105928871213,0.0,0.20462105928871213,0.8201508890417052,False,False
expert,demo_109,27,0.2184869999265609,0.0,0.2184869999265609,0.8201508891006989,False,False
expert,demo_109,28,0.23641213859810198,0.0,0.23641213859810198,0.8201508891301642,False,False
expert,demo_109,29,0.25583132593124314,0.0,0.25583132593124314,0.8201508891448813,False,False
